user_id,place_id,place_name,name,rating,types
630,67,Gamcha Pipal Bot,Gamcha Pipal Bottom,5,"park, point_of_interest, establishment"
631,67,Gamcha Pipal Bot,Gamcha Pipal Bottom,5,"park, point_of_interest, establishment"
632,67,Gamcha Pipal Bot,Gamcha Pipal Bottom,3,"park, point_of_interest, establishment"
67,67,Gamcha Pipal Bot,Gamcha Pipal Bottom,5,"park, point_of_interest, establishment"
633,67,Gamcha Pipal Bot,Gamcha Pipal Bottom,1,"park, point_of_interest, establishment"
634,67,Gamcha Pipal Bot,Gamcha Pipal Bottom,5,"park, point_of_interest, establishment"
635,130,Tinkune Park,Tinkune Park,4,"park, point_of_interest, establishment"
636,130,Tinkune Park,Tinkune Park,4,"park, point_of_interest, establishment"
637,130,Tinkune Park,Tinkune Park,5,"park, point_of_interest, establishment"
638,130,Tinkune Park,Tinkune Park,4,"park, point_of_interest, establishment"
639,130,Tinkune Park,Tinkune Park,4,"park, point_of_interest, establishment"
640,130,Tinkune Park,Tinkune Park,4,"park, point_of_interest, establishment"
641,130,Tinkune Park,Tinkune Park,5,"park, point_of_interest, establishment"
642,130,Tinkune Park,Tinkune Park,5,"park, point_of_interest, establishment"
643,131,Madan Bhandari Smriti Vatika,Madan Bhandari Smriti Vatika,5,"park, point_of_interest, establishment"
644,131,Madan Bhandari Smriti Vatika,Madan Bhandari Smriti Vatika,3,"park, point_of_interest, establishment"
645,131,Madan Bhandari Smriti Vatika,Madan Bhandari Smriti Vatika,4,"park, point_of_interest, establishment"
646,131,Madan Bhandari Smriti Vatika,Madan Bhandari Smriti Vatika,5,"park, point_of_interest, establishment"
647,131,Madan Bhandari Smriti Vatika,Madan Bhandari Smriti Vatika,5,"park, point_of_interest, establishment"
648,131,Madan Bhandari Smriti Vatika,Madan Bhandari Smriti Vatika,5,"park, point_of_interest, establishment"
112,131,Madan Bhandari Smriti Vatika,Madan Bhandari Smriti Vatika,4,"park, point_of_interest, establishment"
649,131,Madan Bhandari Smriti Vatika,Madan Bhandari Smriti Vatika,4,"park, point_of_interest, establishment"
650,132,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath,5,"park, tourist_attraction, point_of_interest, establishment"
17,132,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath,5,"park, tourist_attraction, point_of_interest, establishment"
124,132,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath,5,"park, tourist_attraction, point_of_interest, establishment"
651,132,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath,5,"park, tourist_attraction, point_of_interest, establishment"
652,132,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath,4,"park, tourist_attraction, point_of_interest, establishment"
653,132,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath,4,"park, tourist_attraction, point_of_interest, establishment"
654,132,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath,4,"park, tourist_attraction, point_of_interest, establishment"
655,132,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath,5,"park, tourist_attraction, point_of_interest, establishment"
656,133,Suryamukhi Park,Suryamukhi Park,5,"park, point_of_interest, establishment"
39,133,Suryamukhi Park,Suryamukhi Park,5,"park, point_of_interest, establishment"
657,133,Suryamukhi Park,Suryamukhi Park,5,"park, point_of_interest, establishment"
658,133,Suryamukhi Park,Suryamukhi Park,5,"park, point_of_interest, establishment"
659,133,Suryamukhi Park,Suryamukhi Park,5,"park, point_of_interest, establishment"
660,133,Suryamukhi Park,Suryamukhi Park,2,"park, point_of_interest, establishment"
661,133,Suryamukhi Park,Suryamukhi Park,4,"park, point_of_interest, establishment"
662,133,Suryamukhi Park,Suryamukhi Park,4,"park, point_of_interest, establishment"
663,134,Balaju Park,Balaju Park,3,"park, amusement_park, tourist_attraction, point_of_interest, establishment"
664,134,Balaju Park,Balaju Park,3,"park, amusement_park, tourist_attraction, point_of_interest, establishment"
665,134,Balaju Park,Balaju Park,5,"park, amusement_park, tourist_attraction, point_of_interest, establishment"
666,134,Balaju Park,Balaju Park,4,"park, amusement_park, tourist_attraction, point_of_interest, establishment"
667,134,Balaju Park,Balaju Park,4,"park, amusement_park, tourist_attraction, point_of_interest, establishment"
668,134,Balaju Park,Balaju Park,5,"park, amusement_park, tourist_attraction, point_of_interest, establishment"
669,134,Balaju Park,Balaju Park,3,"park, amusement_park, tourist_attraction, point_of_interest, establishment"
565,134,Balaju Park,Balaju Park,5,"park, amusement_park, tourist_attraction, point_of_interest, establishment"
668,136,Shankha Park,Shankha Park,5,"park, point_of_interest, establishment"
670,136,Shankha Park,Shankha Park,4,"park, point_of_interest, establishment"
671,136,Shankha Park,Shankha Park,5,"park, point_of_interest, establishment"
231,136,Shankha Park,Shankha Park,4,"park, point_of_interest, establishment"
672,136,Shankha Park,Shankha Park,4,"park, point_of_interest, establishment"
673,136,Shankha Park,Shankha Park,5,"park, point_of_interest, establishment"
674,136,Shankha Park,Shankha Park,4,"park, point_of_interest, establishment"
675,136,Shankha Park,Shankha Park,4,"park, point_of_interest, establishment"
676,137,New Baneshwor Park,New Baneshwor Park,4,"park, point_of_interest, establishment"
677,137,New Baneshwor Park,New Baneshwor Park,5,"park, point_of_interest, establishment"
678,137,New Baneshwor Park,New Baneshwor Park,4,"park, point_of_interest, establishment"
679,137,New Baneshwor Park,New Baneshwor Park,4,"park, point_of_interest, establishment"
680,137,New Baneshwor Park,New Baneshwor Park,4,"park, point_of_interest, establishment"
681,137,New Baneshwor Park,New Baneshwor Park,4,"park, point_of_interest, establishment"
682,137,New Baneshwor Park,New Baneshwor Park,4,"park, point_of_interest, establishment"
683,137,New Baneshwor Park,New Baneshwor Park,5,"park, point_of_interest, establishment"
459,12,Kamal Pokhari Park,Kamal pokhari,5,"park, point_of_interest, establishment"
410,12,Kamal Pokhari Park,Kamal pokhari,5,"park, point_of_interest, establishment"
460,12,Kamal Pokhari Park,Kamal pokhari,4,"park, point_of_interest, establishment"
207,12,Kamal Pokhari Park,Kamal pokhari,4,"park, point_of_interest, establishment"
461,12,Kamal Pokhari Park,Kamal pokhari,5,"park, point_of_interest, establishment"
462,12,Kamal Pokhari Park,Kamal pokhari,3,"park, point_of_interest, establishment"
463,12,Kamal Pokhari Park,Kamal pokhari,3,"park, point_of_interest, establishment"
464,12,Kamal Pokhari Park,Kamal pokhari,5,"park, point_of_interest, establishment"
684,139,Narayanchaur Park Naxal,Narayanchaur Park Naxal,3,"park, point_of_interest, establishment"
685,139,Narayanchaur Park Naxal,Narayanchaur Park Naxal,5,"park, point_of_interest, establishment"
175,139,Narayanchaur Park Naxal,Narayanchaur Park Naxal,4,"park, point_of_interest, establishment"
686,139,Narayanchaur Park Naxal,Narayanchaur Park Naxal,5,"park, point_of_interest, establishment"
35,139,Narayanchaur Park Naxal,Narayanchaur Park Naxal,5,"park, point_of_interest, establishment"
687,139,Narayanchaur Park Naxal,Narayanchaur Park Naxal,5,"park, point_of_interest, establishment"
688,139,Narayanchaur Park Naxal,Narayanchaur Park Naxal,3,"park, point_of_interest, establishment"
400,139,Narayanchaur Park Naxal,Narayanchaur Park Naxal,5,"park, point_of_interest, establishment"
689,140,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park,4,"amusement_park, park, point_of_interest, establishment"
207,140,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park,4,"amusement_park, park, point_of_interest, establishment"
690,140,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park,3,"amusement_park, park, point_of_interest, establishment"
691,140,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park,5,"amusement_park, park, point_of_interest, establishment"
692,140,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park,5,"amusement_park, park, point_of_interest, establishment"
693,140,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park,3,"amusement_park, park, point_of_interest, establishment"
694,140,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park,2,"amusement_park, park, point_of_interest, establishment"
695,140,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park,5,"amusement_park, park, point_of_interest, establishment"
696,141,Switzerland Park Aloknagar,Switzerland Park Aloknagar,5,"park, point_of_interest, establishment"
697,141,Switzerland Park Aloknagar,Switzerland Park Aloknagar,5,"park, point_of_interest, establishment"
698,141,Switzerland Park Aloknagar,Switzerland Park Aloknagar,1,"park, point_of_interest, establishment"
699,141,Switzerland Park Aloknagar,Switzerland Park Aloknagar,4,"park, point_of_interest, establishment"
700,141,Switzerland Park Aloknagar,Switzerland Park Aloknagar,5,"park, point_of_interest, establishment"
701,141,Switzerland Park Aloknagar,Switzerland Park Aloknagar,5,"park, point_of_interest, establishment"
702,141,Switzerland Park Aloknagar,Switzerland Park Aloknagar,5,"park, point_of_interest, establishment"
703,141,Switzerland Park Aloknagar,Switzerland Park Aloknagar,4,"park, point_of_interest, establishment"
288,142,Namuna Park,Namuna Park,5,"park, point_of_interest, establishment"
674,142,Namuna Park,Namuna Park,4,"park, point_of_interest, establishment"
704,142,Namuna Park,Namuna Park,5,"park, point_of_interest, establishment"
705,142,Namuna Park,Namuna Park,5,"park, point_of_interest, establishment"
706,142,Namuna Park,Namuna Park,4,"park, point_of_interest, establishment"
707,142,Namuna Park,Namuna Park,5,"park, point_of_interest, establishment"
708,142,Namuna Park,Namuna Park,5,"park, point_of_interest, establishment"
709,142,Namuna Park,Namuna Park,5,"park, point_of_interest, establishment"
710,144,Khusibu Children Park,Khusibu Children Park,4,"park, point_of_interest, establishment"
711,144,Khusibu Children Park,Khusibu Children Park,4,"park, point_of_interest, establishment"
711,144,Khusibu Children Park,Khusibu Children Park,5,"park, point_of_interest, establishment"
712,144,Khusibu Children Park,Khusibu Children Park,5,"park, point_of_interest, establishment"
713,144,Khusibu Children Park,Khusibu Children Park,5,"park, point_of_interest, establishment"
714,144,Khusibu Children Park,Khusibu Children Park,5,"park, point_of_interest, establishment"
715,144,Khusibu Children Park,Khusibu Children Park,3,"park, point_of_interest, establishment"
716,144,Khusibu Children Park,Khusibu Children Park,5,"park, point_of_interest, establishment"
717,145,Bhurungkhel Green Park,Bhurungkhel Green Park,4,"park, point_of_interest, establishment"
718,145,Bhurungkhel Green Park,Bhurungkhel Green Park,5,"park, point_of_interest, establishment"
719,145,Bhurungkhel Green Park,Bhurungkhel Green Park,4,"park, point_of_interest, establishment"
720,145,Bhurungkhel Green Park,Bhurungkhel Green Park,5,"park, point_of_interest, establishment"
721,145,Bhurungkhel Green Park,Bhurungkhel Green Park,5,"park, point_of_interest, establishment"
722,145,Bhurungkhel Green Park,Bhurungkhel Green Park,5,"park, point_of_interest, establishment"
723,145,Bhurungkhel Green Park,Bhurungkhel Green Park,4,"park, point_of_interest, establishment"
724,145,Bhurungkhel Green Park,Bhurungkhel Green Park,2,"park, point_of_interest, establishment"
725,147,Samakhusi Children Park,Samakhusi Children Park,3,"park, point_of_interest, establishment"
726,147,Samakhusi Children Park,Samakhusi Children Park,5,"park, point_of_interest, establishment"
727,147,Samakhusi Children Park,Samakhusi Children Park,1,"park, point_of_interest, establishment"
728,147,Samakhusi Children Park,Samakhusi Children Park,3,"park, point_of_interest, establishment"
729,147,Samakhusi Children Park,Samakhusi Children Park,1,"park, point_of_interest, establishment"
730,147,Samakhusi Children Park,Samakhusi Children Park,5,"park, point_of_interest, establishment"
731,147,Samakhusi Children Park,Samakhusi Children Park,4,"park, point_of_interest, establishment"
732,147,Samakhusi Children Park,Samakhusi Children Park,2,"park, point_of_interest, establishment"
733,150,Pushpalal Memorial Park,Pushpalal Memorial Park,4,"park, point_of_interest, establishment"
720,150,Pushpalal Memorial Park,Pushpalal Memorial Park,5,"park, point_of_interest, establishment"
734,150,Pushpalal Memorial Park,Pushpalal Memorial Park,4,"park, point_of_interest, establishment"
735,150,Pushpalal Memorial Park,Pushpalal Memorial Park,3,"park, point_of_interest, establishment"
736,150,Pushpalal Memorial Park,Pushpalal Memorial Park,5,"park, point_of_interest, establishment"
234,150,Pushpalal Memorial Park,Pushpalal Memorial Park,5,"park, point_of_interest, establishment"
737,150,Pushpalal Memorial Park,Pushpalal Memorial Park,5,"park, point_of_interest, establishment"
738,150,Pushpalal Memorial Park,Pushpalal Memorial Park,5,"park, point_of_interest, establishment"
559,151,Kripalu Udhyan,Kripalu Udhyan,5,"park, point_of_interest, establishment"
739,151,Kripalu Udhyan,Kripalu Udhyan,5,"park, point_of_interest, establishment"
740,151,Kripalu Udhyan,Kripalu Udhyan,5,"park, point_of_interest, establishment"
741,151,Kripalu Udhyan,Kripalu Udhyan,5,"park, point_of_interest, establishment"
742,151,Kripalu Udhyan,Kripalu Udhyan,5,"park, point_of_interest, establishment"
743,151,Kripalu Udhyan,Kripalu Udhyan,5,"park, point_of_interest, establishment"
744,151,Kripalu Udhyan,Kripalu Udhyan,5,"park, point_of_interest, establishment"
745,151,Kripalu Udhyan,Kripalu Udhyan,5,"park, point_of_interest, establishment"
746,154,Kumari Chaur Park,Kumari Chaur Park,5,"park, point_of_interest, establishment"
747,154,Kumari Chaur Park,Kumari Chaur Park,4,"park, point_of_interest, establishment"
748,154,Kumari Chaur Park,Kumari Chaur Park,3,"park, point_of_interest, establishment"
749,154,Kumari Chaur Park,Kumari Chaur Park,5,"park, point_of_interest, establishment"
59,154,Kumari Chaur Park,Kumari Chaur Park,5,"park, point_of_interest, establishment"
750,154,Kumari Chaur Park,Kumari Chaur Park,5,"park, point_of_interest, establishment"
751,154,Kumari Chaur Park,Kumari Chaur Park,5,"park, point_of_interest, establishment"
752,154,Kumari Chaur Park,Kumari Chaur Park,2,"park, point_of_interest, establishment"
753,155,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park,5,"park, point_of_interest, establishment"
270,155,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park,1,"park, point_of_interest, establishment"
754,155,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park,5,"park, point_of_interest, establishment"
755,155,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park,5,"park, point_of_interest, establishment"
756,155,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park,4,"park, point_of_interest, establishment"
757,155,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park,5,"park, point_of_interest, establishment"
758,155,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park,3,"park, point_of_interest, establishment"
759,155,The Handigaun Triangle (dhungedhara) park,The Handigaun Triangle (dhungedhara) park,4,"park, point_of_interest, establishment"
760,156,Dovan Park,Dovan Park,5,"park, point_of_interest, establishment"
644,156,Dovan Park,Dovan Park,3,"park, point_of_interest, establishment"
761,156,Dovan Park,Dovan Park,5,"park, point_of_interest, establishment"
762,156,Dovan Park,Dovan Park,3,"park, point_of_interest, establishment"
763,156,Dovan Park,Dovan Park,4,"park, point_of_interest, establishment"
764,156,Dovan Park,Dovan Park,5,"park, point_of_interest, establishment"
765,157,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan),5,"park, point_of_interest, establishment"
652,157,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan),4,"park, point_of_interest, establishment"
560,157,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan),5,"park, point_of_interest, establishment"
674,157,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan),4,"park, point_of_interest, establishment"
658,157,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan),5,"park, point_of_interest, establishment"
766,157,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan),4,"park, point_of_interest, establishment"
767,157,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan),5,"park, point_of_interest, establishment"
768,157,Janamaitri Park (Pepsicola Town Plan),Janamaitri Park (Pepsicola Town Plan),3,"park, point_of_interest, establishment"
769,158,Sahayoginagar Park,Sahayoginagar Park,4,"park, point_of_interest, establishment"
770,158,Sahayoginagar Park,Sahayoginagar Park,5,"park, point_of_interest, establishment"
771,158,Sahayoginagar Park,Sahayoginagar Park,5,"park, point_of_interest, establishment"
772,158,Sahayoginagar Park,Sahayoginagar Park,5,"park, point_of_interest, establishment"
773,158,Sahayoginagar Park,Sahayoginagar Park,5,"park, point_of_interest, establishment"
774,158,Sahayoginagar Park,Sahayoginagar Park,5,"park, point_of_interest, establishment"
775,158,Sahayoginagar Park,Sahayoginagar Park,4,"park, point_of_interest, establishment"
776,158,Sahayoginagar Park,Sahayoginagar Park,5,"park, point_of_interest, establishment"
777,159,Salik Chowk Park,Salik Chowk Park,4,"park, point_of_interest, establishment"
778,159,Salik Chowk Park,Salik Chowk Park,4,"park, point_of_interest, establishment"
721,159,Salik Chowk Park,Salik Chowk Park,5,"park, point_of_interest, establishment"
779,159,Salik Chowk Park,Salik Chowk Park,5,"park, point_of_interest, establishment"
780,159,Salik Chowk Park,Salik Chowk Park,4,"park, point_of_interest, establishment"
781,159,Salik Chowk Park,Salik Chowk Park,5,"park, point_of_interest, establishment"
782,159,Salik Chowk Park,Salik Chowk Park,3,"park, point_of_interest, establishment"
783,159,Salik Chowk Park,Salik Chowk Park,3,"park, point_of_interest, establishment"
70,160,Earthquake Memorial park,Earthquake Memorial park,5,"park, point_of_interest, establishment"
784,160,Earthquake Memorial park,Earthquake Memorial park,5,"park, point_of_interest, establishment"
785,160,Earthquake Memorial park,Earthquake Memorial park,5,"park, point_of_interest, establishment"
786,160,Earthquake Memorial park,Earthquake Memorial park,5,"park, point_of_interest, establishment"
787,160,Earthquake Memorial park,Earthquake Memorial park,5,"park, point_of_interest, establishment"
788,160,Earthquake Memorial park,Earthquake Memorial park,5,"park, point_of_interest, establishment"
789,160,Earthquake Memorial park,Earthquake Memorial park,5,"park, point_of_interest, establishment"
790,160,Earthquake Memorial park,Earthquake Memorial park,5,"park, point_of_interest, establishment"
791,162,Airport Nagar Children’s Park,Airport Nagar Children’s Park,5,"park, point_of_interest, establishment"
792,162,Airport Nagar Children’s Park,Airport Nagar Children’s Park,5,"park, point_of_interest, establishment"
793,162,Airport Nagar Children’s Park,Airport Nagar Children’s Park,4,"park, point_of_interest, establishment"
794,162,Airport Nagar Children’s Park,Airport Nagar Children’s Park,4,"park, point_of_interest, establishment"
795,162,Airport Nagar Children’s Park,Airport Nagar Children’s Park,4,"park, point_of_interest, establishment"
796,162,Airport Nagar Children’s Park,Airport Nagar Children’s Park,5,"park, point_of_interest, establishment"
797,162,Airport Nagar Children’s Park,Airport Nagar Children’s Park,5,"park, point_of_interest, establishment"
798,162,Airport Nagar Children’s Park,Airport Nagar Children’s Park,5,"park, point_of_interest, establishment"
799,163,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka),5,"park, point_of_interest, establishment"
800,163,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka),5,"park, point_of_interest, establishment"
801,163,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka),1,"park, point_of_interest, establishment"
802,163,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka),5,"park, point_of_interest, establishment"
803,163,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka),5,"park, point_of_interest, establishment"
804,163,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka),5,"park, point_of_interest, establishment"
805,163,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka),5,"park, point_of_interest, establishment"
806,163,Bancharetar Chowk (बन्चरे टार चोक),Bancharetar Chowk (banacharae taara chaoka),5,"park, point_of_interest, establishment"
410,164,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park,4,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
807,164,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park,5,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
808,164,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park,5,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
809,164,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park,2,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
810,164,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park,5,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
811,164,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park,5,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
812,164,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park,4,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
205,164,Whoopee Land Amusement Water Park,Whoopee Land Amusement Water Park,4,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
17,165,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
813,165,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
814,165,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
815,165,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
816,165,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
817,165,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
818,165,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
819,165,Ghyoi Lisang Peace Park,Ghyoi Lisang Peace Park,4,"park, point_of_interest, establishment"
820,166,Bagmati Nagar Park,Bagmati Nagar Park,4,"park, point_of_interest, establishment"
821,166,Bagmati Nagar Park,Bagmati Nagar Park,5,"park, point_of_interest, establishment"
822,166,Bagmati Nagar Park,Bagmati Nagar Park,5,"park, point_of_interest, establishment"
823,166,Bagmati Nagar Park,Bagmati Nagar Park,4,"park, point_of_interest, establishment"
69,167,Miku Nepal,Miku Nepal,3,"park, store, point_of_interest, establishment"
209,167,Miku Nepal,Miku Nepal,4,"park, store, point_of_interest, establishment"
824,167,Miku Nepal,Miku Nepal,5,"park, store, point_of_interest, establishment"
825,167,Miku Nepal,Miku Nepal,4,"park, store, point_of_interest, establishment"
826,167,Miku Nepal,Miku Nepal,5,"park, store, point_of_interest, establishment"
827,167,Miku Nepal,Miku Nepal,4,"park, store, point_of_interest, establishment"
828,167,Miku Nepal,Miku Nepal,5,"park, store, point_of_interest, establishment"
829,167,Miku Nepal,Miku Nepal,4,"park, store, point_of_interest, establishment"
830,168,Setopool Park,Setopool Park,5,"park, point_of_interest, establishment"
831,168,Setopool Park,Setopool Park,4,"park, point_of_interest, establishment"
832,168,Setopool Park,Setopool Park,4,"park, point_of_interest, establishment"
833,168,Setopool Park,Setopool Park,4,"park, point_of_interest, establishment"
834,168,Setopool Park,Setopool Park,5,"park, point_of_interest, establishment"
835,168,Setopool Park,Setopool Park,5,"park, point_of_interest, establishment"
836,168,Setopool Park,Setopool Park,5,"park, point_of_interest, establishment"
837,168,Setopool Park,Setopool Park,5,"park, point_of_interest, establishment"
838,169,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa,5,"park, point_of_interest, establishment"
839,169,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa,5,"park, point_of_interest, establishment"
840,169,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa,4,"park, point_of_interest, establishment"
841,169,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa,2,"park, point_of_interest, establishment"
842,169,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa,5,"park, point_of_interest, establishment"
769,169,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa,4,"park, point_of_interest, establishment"
843,169,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa,4,"park, point_of_interest, establishment"
844,169,Dharahara Park धरहरा बगैचा,Dharahara Park dharaharaa bagaaichaa,5,"park, point_of_interest, establishment"
849,178,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park",3,"park, point_of_interest, establishment"
850,178,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park",4,"park, point_of_interest, establishment"
851,178,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park",4,"park, point_of_interest, establishment"
852,178,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park",3,"park, point_of_interest, establishment"
853,178,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park",5,"park, point_of_interest, establishment"
854,178,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park",4,"park, point_of_interest, establishment"
855,178,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park",3,"park, point_of_interest, establishment"
856,178,"Kusunti Height, Bista Pakha Park","Kusunti Height, Bista Pakha Park",5,"park, point_of_interest, establishment"
857,180,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park,4,"park, point_of_interest, establishment"
858,180,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park,4,"park, point_of_interest, establishment"
859,180,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park,3,"park, point_of_interest, establishment"
860,180,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park,3,"park, point_of_interest, establishment"
861,180,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park,3,"park, point_of_interest, establishment"
862,180,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park,5,"park, point_of_interest, establishment"
863,180,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park,5,"park, point_of_interest, establishment"
864,180,Syosyo Hajurba Chowk Park,Syosyo Hajurba Chowk Park,5,"park, point_of_interest, establishment"
68,182,Duniya Danda Green Park,Duniya Danda Green Park,5,"park, point_of_interest, establishment"
865,182,Duniya Danda Green Park,Duniya Danda Green Park,4,"park, point_of_interest, establishment"
866,182,Duniya Danda Green Park,Duniya Danda Green Park,5,"park, point_of_interest, establishment"
867,182,Duniya Danda Green Park,Duniya Danda Green Park,5,"park, point_of_interest, establishment"
868,182,Duniya Danda Green Park,Duniya Danda Green Park,1,"park, point_of_interest, establishment"
869,182,Duniya Danda Green Park,Duniya Danda Green Park,4,"park, point_of_interest, establishment"
870,182,Duniya Danda Green Park,Duniya Danda Green Park,5,"park, point_of_interest, establishment"
871,182,Duniya Danda Green Park,Duniya Danda Green Park,5,"park, point_of_interest, establishment"
872,183,Lalitpur Metro Park,Lalitpur Metro Park,5,"park, point_of_interest, establishment"
873,183,Lalitpur Metro Park,Lalitpur Metro Park,4,"park, point_of_interest, establishment"
843,183,Lalitpur Metro Park,Lalitpur Metro Park,4,"park, point_of_interest, establishment"
874,183,Lalitpur Metro Park,Lalitpur Metro Park,5,"park, point_of_interest, establishment"
875,183,Lalitpur Metro Park,Lalitpur Metro Park,5,"park, point_of_interest, establishment"
876,183,Lalitpur Metro Park,Lalitpur Metro Park,5,"park, point_of_interest, establishment"
877,183,Lalitpur Metro Park,Lalitpur Metro Park,5,"park, point_of_interest, establishment"
878,185,Safal Park,Safal Park,5,"park, point_of_interest, establishment"
879,185,Safal Park,Safal Park,5,"park, point_of_interest, establishment"
880,185,Safal Park,Safal Park,5,"park, point_of_interest, establishment"
881,185,Safal Park,Safal Park,3,"park, point_of_interest, establishment"
882,185,Safal Park,Safal Park,4,"park, point_of_interest, establishment"
