user_id,place_id,place_name,rating,types
767,157.0,Janamaitri Park (Pepsicola Town Plan),5,"park, point_of_interest, establishment"
768,157.0,Janamaitri Park (Pepsicola Town Plan),3,"park, point_of_interest, establishment"
769,158.0,Sahayoginagar Park,4,"park, point_of_interest, establishment"
770,158.0,Sahayoginagar Park,5,"park, point_of_interest, establishment"
771,158.0,Sahayoginagar Park,5,"park, point_of_interest, establishment"
772,158.0,Sahayoginagar Park,5,"park, point_of_interest, establishment"
773,158.0,Sahayoginagar Park,5,"park, point_of_interest, establishment"
774,158.0,Sahayoginagar Park,5,"park, point_of_interest, establishment"
775,158.0,Sahayoginagar Park,4,"park, point_of_interest, establishment"
776,158.0,Sahayoginagar Park,5,"park, point_of_interest, establishment"
777,159.0,Salik Chowk Park,4,"park, point_of_interest, establishment"
778,159.0,Salik Chowk Park,4,"park, point_of_interest, establishment"
721,159.0,Salik Chowk Park,5,"park, point_of_interest, establishment"
779,159.0,Salik Chowk Park,5,"park, point_of_interest, establishment"
780,159.0,Salik Chowk Park,4,"park, point_of_interest, establishment"
781,159.0,Salik Chowk Park,5,"park, point_of_interest, establishment"
782,159.0,Salik Chowk Park,3,"park, point_of_interest, establishment"
783,159.0,Salik Chowk Park,3,"park, point_of_interest, establishment"
70,160.0,Earthquake Memorial park,5,"park, point_of_interest, establishment"
784,160.0,Earthquake Memorial park,5,"park, point_of_interest, establishment"
785,160.0,Earthquake Memorial park,5,"park, point_of_interest, establishment"
786,160.0,Earthquake Memorial park,5,"park, point_of_interest, establishment"
787,160.0,Earthquake Memorial park,5,"park, point_of_interest, establishment"
788,160.0,Earthquake Memorial park,5,"park, point_of_interest, establishment"
789,160.0,Earthquake Memorial park,5,"park, point_of_interest, establishment"
790,160.0,Earthquake Memorial park,5,"park, point_of_interest, establishment"
791,162.0,Airport Nagar Children’s Park,5,"park, point_of_interest, establishment"
792,162.0,Airport Nagar Children’s Park,5,"park, point_of_interest, establishment"
793,162.0,Airport Nagar Children’s Park,4,"park, point_of_interest, establishment"
794,162.0,Airport Nagar Children’s Park,4,"park, point_of_interest, establishment"
795,162.0,Airport Nagar Children’s Park,4,"park, point_of_interest, establishment"
796,162.0,Airport Nagar Children’s Park,5,"park, point_of_interest, establishment"
797,162.0,Airport Nagar Children’s Park,5,"park, point_of_interest, establishment"
798,162.0,Airport Nagar Children’s Park,5,"park, point_of_interest, establishment"
799,,Bancharetar Chowk (बन्चरे टार चोक),5,
800,,Bancharetar Chowk (बन्चरे टार चोक),5,
801,,Bancharetar Chowk (बन्चरे टार चोक),1,
802,,Bancharetar Chowk (बन्चरे टार चोक),5,
803,,Bancharetar Chowk (बन्चरे टार चोक),5,
804,,Bancharetar Chowk (बन्चरे टार चोक),5,
805,,Bancharetar Chowk (बन्चरे टार चोक),5,
806,,Bancharetar Chowk (बन्चरे टार चोक),5,
410,164.0,Whoopee Land Amusement Water Park,4,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
807,164.0,Whoopee Land Amusement Water Park,5,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
808,164.0,Whoopee Land Amusement Water Park,5,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
809,164.0,Whoopee Land Amusement Water Park,2,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
810,164.0,Whoopee Land Amusement Water Park,5,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
811,164.0,Whoopee Land Amusement Water Park,5,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
812,164.0,Whoopee Land Amusement Water Park,4,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
205,164.0,Whoopee Land Amusement Water Park,4,"amusement_park, park, lodging, restaurant, food, point_of_interest, establishment"
17,165.0,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
813,165.0,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
814,165.0,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
815,165.0,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
816,165.0,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
817,165.0,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
818,165.0,Ghyoi Lisang Peace Park,5,"park, point_of_interest, establishment"
819,165.0,Ghyoi Lisang Peace Park,4,"park, point_of_interest, establishment"
820,166.0,Bagmati Nagar Park,4,"park, point_of_interest, establishment"
821,166.0,Bagmati Nagar Park,5,"park, point_of_interest, establishment"
822,166.0,Bagmati Nagar Park,5,"park, point_of_interest, establishment"
823,166.0,Bagmati Nagar Park,4,"park, point_of_interest, establishment"
69,167.0,Miku Nepal,3,"park, store, point_of_interest, establishment"
209,167.0,Miku Nepal,4,"park, store, point_of_interest, establishment"
824,167.0,Miku Nepal,5,"park, store, point_of_interest, establishment"
825,167.0,Miku Nepal,4,"park, store, point_of_interest, establishment"
826,167.0,Miku Nepal,5,"park, store, point_of_interest, establishment"
827,167.0,Miku Nepal,4,"park, store, point_of_interest, establishment"
828,167.0,Miku Nepal,5,"park, store, point_of_interest, establishment"
829,167.0,Miku Nepal,4,"park, store, point_of_interest, establishment"
830,168.0,Setopool Park,5,"park, point_of_interest, establishment"
831,168.0,Setopool Park,4,"park, point_of_interest, establishment"
832,168.0,Setopool Park,4,"park, point_of_interest, establishment"
833,168.0,Setopool Park,4,"park, point_of_interest, establishment"
834,168.0,Setopool Park,5,"park, point_of_interest, establishment"
835,168.0,Setopool Park,5,"park, point_of_interest, establishment"
836,168.0,Setopool Park,5,"park, point_of_interest, establishment"
837,168.0,Setopool Park,5,"park, point_of_interest, establishment"
838,,Dharahara Park धरहरा बगैचा,5,
839,,Dharahara Park धरहरा बगैचा,5,
840,,Dharahara Park धरहरा बगैचा,4,
841,,Dharahara Park धरहरा बगैचा,2,
842,,Dharahara Park धरहरा बगैचा,5,
769,,Dharahara Park धरहरा बगैचा,4,
843,,Dharahara Park धरहरा बगैचा,4,
844,,Dharahara Park धरहरा बगैचा,5,
87,,UN Park,3,
845,,UN Park,5,
846,,UN Park,5,
847,,UN Park,5,
16,,UN Park,4,
587,,UN Park,3,
15,,UN Park,4,
848,,UN Park,5,
849,178.0,"Kusunti Height, Bista Pakha Park",3,"park, point_of_interest, establishment"
850,178.0,"Kusunti Height, Bista Pakha Park",4,"park, point_of_interest, establishment"
851,178.0,"Kusunti Height, Bista Pakha Park",4,"park, point_of_interest, establishment"
852,178.0,"Kusunti Height, Bista Pakha Park",3,"park, point_of_interest, establishment"
853,178.0,"Kusunti Height, Bista Pakha Park",5,"park, point_of_interest, establishment"
854,178.0,"Kusunti Height, Bista Pakha Park",4,"park, point_of_interest, establishment"
855,178.0,"Kusunti Height, Bista Pakha Park",3,"park, point_of_interest, establishment"
856,178.0,"Kusunti Height, Bista Pakha Park",5,"park, point_of_interest, establishment"
857,180.0,Syosyo Hajurba Chowk Park,4,"park, point_of_interest, establishment"
858,180.0,Syosyo Hajurba Chowk Park,4,"park, point_of_interest, establishment"
859,180.0,Syosyo Hajurba Chowk Park,3,"park, point_of_interest, establishment"
860,180.0,Syosyo Hajurba Chowk Park,3,"park, point_of_interest, establishment"
861,180.0,Syosyo Hajurba Chowk Park,3,"park, point_of_interest, establishment"
862,180.0,Syosyo Hajurba Chowk Park,5,"park, point_of_interest, establishment"
863,180.0,Syosyo Hajurba Chowk Park,5,"park, point_of_interest, establishment"
864,180.0,Syosyo Hajurba Chowk Park,5,"park, point_of_interest, establishment"
68,182.0,Duniya Danda Green Park,5,"park, point_of_interest, establishment"
865,182.0,Duniya Danda Green Park,4,"park, point_of_interest, establishment"
866,182.0,Duniya Danda Green Park,5,"park, point_of_interest, establishment"
867,182.0,Duniya Danda Green Park,5,"park, point_of_interest, establishment"
868,182.0,Duniya Danda Green Park,1,"park, point_of_interest, establishment"
869,182.0,Duniya Danda Green Park,4,"park, point_of_interest, establishment"
870,182.0,Duniya Danda Green Park,5,"park, point_of_interest, establishment"
871,182.0,Duniya Danda Green Park,5,"park, point_of_interest, establishment"
872,183.0,Lalitpur Metro Park,5,"park, point_of_interest, establishment"
873,183.0,Lalitpur Metro Park,4,"park, point_of_interest, establishment"
843,183.0,Lalitpur Metro Park,4,"park, point_of_interest, establishment"
874,183.0,Lalitpur Metro Park,5,"park, point_of_interest, establishment"
875,183.0,Lalitpur Metro Park,5,"park, point_of_interest, establishment"
876,183.0,Lalitpur Metro Park,5,"park, point_of_interest, establishment"
877,183.0,Lalitpur Metro Park,5,"park, point_of_interest, establishment"
878,185.0,Safal Park,5,"park, point_of_interest, establishment"
879,185.0,Safal Park,5,"park, point_of_interest, establishment"
880,185.0,Safal Park,5,"park, point_of_interest, establishment"
881,185.0,Safal Park,3,"park, point_of_interest, establishment"
882,185.0,Safal Park,4,"park, point_of_interest, establishment"
883,185.0,Safal Park,4,"park, point_of_interest, establishment"
884,185.0,Safal Park,5,"park, point_of_interest, establishment"
885,185.0,Safal Park,4,"park, point_of_interest, establishment"
288,186.0,Jwagal Children Park / Jwagala Machakhya,5,"park, point_of_interest, establishment"
886,186.0,Jwagal Children Park / Jwagala Machakhya,3,"park, point_of_interest, establishment"
887,186.0,Jwagal Children Park / Jwagala Machakhya,5,"park, point_of_interest, establishment"
888,186.0,Jwagal Children Park / Jwagala Machakhya,2,"park, point_of_interest, establishment"
889,186.0,Jwagal Children Park / Jwagala Machakhya,5,"park, point_of_interest, establishment"
890,186.0,Jwagal Children Park / Jwagala Machakhya,2,"park, point_of_interest, establishment"
71,186.0,Jwagal Children Park / Jwagala Machakhya,3,"park, point_of_interest, establishment"
891,186.0,Jwagal Children Park / Jwagala Machakhya,5,"park, point_of_interest, establishment"
892,187.0,Butterfly square,3,"park, point_of_interest, establishment"
893,187.0,Butterfly square,5,"park, point_of_interest, establishment"
894,187.0,Butterfly square,5,"park, point_of_interest, establishment"
895,187.0,Butterfly square,5,"park, point_of_interest, establishment"
896,187.0,Butterfly square,5,"park, point_of_interest, establishment"
897,187.0,Butterfly square,5,"park, point_of_interest, establishment"
898,187.0,Butterfly square,5,"park, point_of_interest, establishment"
899,188.0,"Imadol, Bhojhepokhari",5,"park, point_of_interest, establishment"
900,188.0,"Imadol, Bhojhepokhari",4,"park, point_of_interest, establishment"
901,188.0,"Imadol, Bhojhepokhari",5,"park, point_of_interest, establishment"
902,188.0,"Imadol, Bhojhepokhari",3,"park, point_of_interest, establishment"
903,188.0,"Imadol, Bhojhepokhari",5,"park, point_of_interest, establishment"
904,188.0,"Imadol, Bhojhepokhari",4,"park, point_of_interest, establishment"
905,188.0,"Imadol, Bhojhepokhari",5,"park, point_of_interest, establishment"
906,188.0,"Imadol, Bhojhepokhari",2,"park, point_of_interest, establishment"
907,191.0,Bagdole Batika,4,"park, point_of_interest, establishment"
908,191.0,Bagdole Batika,5,"park, point_of_interest, establishment"
909,191.0,Bagdole Batika,4,"park, point_of_interest, establishment"
910,191.0,Bagdole Batika,5,"park, point_of_interest, establishment"
911,191.0,Bagdole Batika,5,"park, point_of_interest, establishment"
912,191.0,Bagdole Batika,4,"park, point_of_interest, establishment"
913,191.0,Bagdole Batika,4,"park, point_of_interest, establishment"
914,191.0,Bagdole Batika,5,"park, point_of_interest, establishment"
915,192.0,dadathok park,1,"park, point_of_interest, establishment"
916,192.0,dadathok park,4,"park, point_of_interest, establishment"
917,192.0,dadathok park,3,"park, point_of_interest, establishment"
918,192.0,dadathok park,5,"park, point_of_interest, establishment"
919,192.0,dadathok park,3,"park, point_of_interest, establishment"
920,192.0,dadathok park,5,"park, point_of_interest, establishment"
921,192.0,dadathok park,5,"park, point_of_interest, establishment"
922,192.0,dadathok park,5,"park, point_of_interest, establishment"
923,193.0,"Gagan Batika, Nagbahal",4,"park, point_of_interest, establishment"
924,193.0,"Gagan Batika, Nagbahal",4,"park, point_of_interest, establishment"
925,193.0,"Gagan Batika, Nagbahal",5,"park, point_of_interest, establishment"
926,193.0,"Gagan Batika, Nagbahal",3,"park, point_of_interest, establishment"
927,193.0,"Gagan Batika, Nagbahal",5,"park, point_of_interest, establishment"
928,193.0,"Gagan Batika, Nagbahal",5,"park, point_of_interest, establishment"
929,193.0,"Gagan Batika, Nagbahal",5,"park, point_of_interest, establishment"
930,193.0,"Gagan Batika, Nagbahal",5,"park, point_of_interest, establishment"
931,,Patan Dhoka Chautara (चौतारी),5,
932,,Patan Dhoka Chautara (चौतारी),4,
58,195.0,Pocket park,5,"park, point_of_interest, establishment"
933,195.0,Pocket park,5,"park, point_of_interest, establishment"
934,195.0,Pocket park,5,"park, point_of_interest, establishment"
87,200.0,Imukhel Bal Udhyan,4,"park, point_of_interest, establishment"
935,200.0,Imukhel Bal Udhyan,4,"park, point_of_interest, establishment"
936,200.0,Imukhel Bal Udhyan,5,"park, point_of_interest, establishment"
937,200.0,Imukhel Bal Udhyan,5,"park, point_of_interest, establishment"
938,200.0,Imukhel Bal Udhyan,3,"park, point_of_interest, establishment"
33,201.0,Lamochaur Jhamsikhel Park,4,"park, point_of_interest, establishment"
939,201.0,Lamochaur Jhamsikhel Park,1,"park, point_of_interest, establishment"
940,201.0,Lamochaur Jhamsikhel Park,5,"park, point_of_interest, establishment"
567,203.0,Shant Vawan Uddhan,4,"park, point_of_interest, establishment"
941,204.0,RN Joshi Museum / Park Gallery,4,"tourist_attraction, art_gallery, museum, point_of_interest, establishment"
942,204.0,RN Joshi Museum / Park Gallery,4,"tourist_attraction, art_gallery, museum, point_of_interest, establishment"
943,204.0,RN Joshi Museum / Park Gallery,4,"tourist_attraction, art_gallery, museum, point_of_interest, establishment"
944,204.0,RN Joshi Museum / Park Gallery,4,"tourist_attraction, art_gallery, museum, point_of_interest, establishment"
945,204.0,RN Joshi Museum / Park Gallery,5,"tourist_attraction, art_gallery, museum, point_of_interest, establishment"
946,204.0,RN Joshi Museum / Park Gallery,4,"tourist_attraction, art_gallery, museum, point_of_interest, establishment"
947,204.0,RN Joshi Museum / Park Gallery,4,"tourist_attraction, art_gallery, museum, point_of_interest, establishment"
948,204.0,RN Joshi Museum / Park Gallery,4,"tourist_attraction, art_gallery, museum, point_of_interest, establishment"
949,209.0,Khusi The Happiness,1,"park, point_of_interest, establishment"
950,209.0,Khusi The Happiness,5,"park, point_of_interest, establishment"
951,209.0,Khusi The Happiness,5,"park, point_of_interest, establishment"
952,209.0,Khusi The Happiness,5,"park, point_of_interest, establishment"
953,209.0,Khusi The Happiness,5,"park, point_of_interest, establishment"
954,211.0,King Birendra Circle Statue,4,"park, point_of_interest, establishment"
955,211.0,King Birendra Circle Statue,4,"park, point_of_interest, establishment"
956,211.0,King Birendra Circle Statue,5,"park, point_of_interest, establishment"
957,211.0,King Birendra Circle Statue,5,"park, point_of_interest, establishment"
958,211.0,King Birendra Circle Statue,4,"park, point_of_interest, establishment"
959,211.0,King Birendra Circle Statue,3,"park, point_of_interest, establishment"
960,211.0,King Birendra Circle Statue,5,"park, point_of_interest, establishment"
961,211.0,King Birendra Circle Statue,4,"park, point_of_interest, establishment"
962,,"Ookhar Bot, sitapakha, Lalitpur",5,
963,,E's Nest Bike Park,1,
964,,E's Nest Bike Park,2,
965,,E's Nest Bike Park,4,
966,,E's Nest Bike Park,5,
967,,E's Nest Bike Park,5,
968,,E's Nest Bike Park,2,
969,,E's Nest Bike Park,5,
970,,E's Nest Bike Park,5,
87,,Ji Swā Chuka,4,
971,216.0,Martyr Rudra Pakhrin Memorial Park,4,"park, point_of_interest, establishment"
972,216.0,Martyr Rudra Pakhrin Memorial Park,4,"park, point_of_interest, establishment"
973,216.0,Martyr Rudra Pakhrin Memorial Park,3,"park, point_of_interest, establishment"
974,216.0,Martyr Rudra Pakhrin Memorial Park,3,"park, point_of_interest, establishment"
975,216.0,Martyr Rudra Pakhrin Memorial Park,5,"park, point_of_interest, establishment"
976,216.0,Martyr Rudra Pakhrin Memorial Park,5,"park, point_of_interest, establishment"
977,216.0,Martyr Rudra Pakhrin Memorial Park,5,"park, point_of_interest, establishment"
978,216.0,Martyr Rudra Pakhrin Memorial Park,5,"park, point_of_interest, establishment"
979,218.0,Milarepa Memorial Park,5,"park, point_of_interest, establishment"
980,223.0,Dendi Sherpa Lookout Point,5,"park, point_of_interest, establishment"
981,224.0,Balbahadur statue,4,"park, point_of_interest, establishment"
982,224.0,Balbahadur statue,5,"park, point_of_interest, establishment"
983,224.0,Balbahadur statue,3,"park, point_of_interest, establishment"
984,224.0,Balbahadur statue,5,"park, point_of_interest, establishment"
985,224.0,Balbahadur statue,5,"park, point_of_interest, establishment"
986,224.0,Balbahadur statue,4,"park, point_of_interest, establishment"
987,224.0,Balbahadur statue,4,"park, point_of_interest, establishment"
988,224.0,Balbahadur statue,5,"park, point_of_interest, establishment"
989,225.0,BHUSUNE JUNGLE,5,"park, point_of_interest, establishment"
990,229.0,YB chok,5,"park, point_of_interest, establishment"
991,,सोमरे धारा,1,
992,,सोमरे धारा,5,
993,,सोमरे धारा,5,
994,,सोमरे धारा,5,
995,,सोमरे धारा,4,
996,,सोमरे धारा,1,
22,,सोमरे धारा,1,
997,,सोमरे धारा,5,
998,,BITAR RASAM PARK बिटार रासम पार्क,4,
999,,BITAR RASAM PARK बिटार रासम पार्क,4,
611,,BITAR RASAM PARK बिटार रासम पार्क,4,
1000,,BITAR RASAM PARK बिटार रासम पार्क,4,
1001,,BITAR RASAM PARK बिटार रासम पार्क,3,
1002,,BITAR RASAM PARK बिटार रासम पार्क,5,
1003,,BITAR RASAM PARK बिटार रासम पार्क,5,
1004,,BITAR RASAM PARK बिटार रासम पार्क,5,
1005,250.0,Dadako Park,5,"park, point_of_interest, establishment"
1006,250.0,Dadako Park,5,"park, point_of_interest, establishment"
1007,,Thulaghar danda park ठुलाघरडाँडा पार्क,5,
1008,,Thulaghar danda park ठुलाघरडाँडा पार्क,5,
1009,,Thulaghar danda park ठुलाघरडाँडा पार्क,5,
1010,,Thulaghar danda park ठुलाघरडाँडा पार्क,5,
1011,252.0,madhya pahadi lokmarga-Dahoo,5,"park, point_of_interest, establishment"
1007,,Udayanarayan Smriti Park(उदयनारायण स्मृति पार्क),5,
885,,Udayanarayan Smriti Park(उदयनारायण स्मृति पार्क),5,
1012,,यात्रु प्रतिक्षालय मन्थलि,3,
1013,260.0,"Suryapura chok,Rupandehi,Tilottama-8",5,"park, point_of_interest, establishment"
1014,260.0,"Suryapura chok,Rupandehi,Tilottama-8",5,"park, point_of_interest, establishment"
1015,260.0,"Suryapura chok,Rupandehi,Tilottama-8",4,"park, point_of_interest, establishment"
1016,262.0,Madhesi Park,5,"park, point_of_interest, establishment"
1017,262.0,Madhesi Park,5,"park, point_of_interest, establishment"
1018,262.0,Madhesi Park,4,"park, point_of_interest, establishment"
708,262.0,Madhesi Park,5,"park, point_of_interest, establishment"
1019,262.0,Madhesi Park,5,"park, point_of_interest, establishment"
1020,262.0,Madhesi Park,3,"park, point_of_interest, establishment"
590,262.0,Madhesi Park,5,"park, point_of_interest, establishment"
1021,262.0,Madhesi Park,4,"park, point_of_interest, establishment"
1022,264.0,Children garden Gulariya.,4,"park, point_of_interest, establishment"
1023,270.0,Gauri shankar krishi farm.khairtoka,5,"park, point_of_interest, establishment"
1024,270.0,Gauri shankar krishi farm.khairtoka,5,"park, point_of_interest, establishment"
1025,274.0,Torpee toll,5,"park, point_of_interest, establishment"
1026,274.0,Torpee toll,5,"park, point_of_interest, establishment"
1027,276.0,shyam mahara D.S.P,1,"park, point_of_interest, establishment"
1028,276.0,shyam mahara D.S.P,2,"park, point_of_interest, establishment"
1016,276.0,shyam mahara D.S.P,1,"park, point_of_interest, establishment"
1029,276.0,shyam mahara D.S.P,5,"park, point_of_interest, establishment"
1030,276.0,shyam mahara D.S.P,5,"park, point_of_interest, establishment"
1031,276.0,shyam mahara D.S.P,5,"park, point_of_interest, establishment"
1032,279.0,Maidan Sataun,2,"park, point_of_interest, establishment"
1033,279.0,Maidan Sataun,5,"park, point_of_interest, establishment"
1034,279.0,Maidan Sataun,5,"park, point_of_interest, establishment"
1035,279.0,Maidan Sataun,5,"park, point_of_interest, establishment"
1036,279.0,Maidan Sataun,4,"park, point_of_interest, establishment"
975,279.0,Maidan Sataun,2,"park, point_of_interest, establishment"
1037,279.0,Maidan Sataun,1,"park, point_of_interest, establishment"
1038,279.0,Maidan Sataun,2,"park, point_of_interest, establishment"
1039,280.0,Upper Bhujunge 360° view point,5,"park, point_of_interest, establishment"
1040,280.0,Upper Bhujunge 360° view point,5,"park, point_of_interest, establishment"
1041,280.0,Upper Bhujunge 360° view point,5,"park, point_of_interest, establishment"
1042,280.0,Upper Bhujunge 360° view point,5,"park, point_of_interest, establishment"
1043,283.0,DD Park Tanahunsur,2,"park, point_of_interest, establishment"
1044,283.0,DD Park Tanahunsur,3,"park, point_of_interest, establishment"
1045,284.0,Kanchenjunga Conservation Area,5,"park, point_of_interest, establishment"
1046,284.0,Kanchenjunga Conservation Area,5,"park, point_of_interest, establishment"
1047,284.0,Kanchenjunga Conservation Area,5,"park, point_of_interest, establishment"
1048,284.0,Kanchenjunga Conservation Area,5,"park, point_of_interest, establishment"
1049,284.0,Kanchenjunga Conservation Area,5,"park, point_of_interest, establishment"
1050,284.0,Kanchenjunga Conservation Area,5,"park, point_of_interest, establishment"
1051,284.0,Kanchenjunga Conservation Area,3,"park, point_of_interest, establishment"
1052,284.0,Kanchenjunga Conservation Area,5,"park, point_of_interest, establishment"
491,,ghaprakharka झाप्राखर्क मालिका,5,
1053,,ghaprakharka झाप्राखर्क मालिका,5,
1054,286.0,Lamgau garden house,5,"park, point_of_interest, establishment"
1055,290.0,Finear Art Gallery,5,"art_gallery, point_of_interest, establishment"
1056,290.0,Finear Art Gallery,3,"art_gallery, point_of_interest, establishment"
17,290.0,Finear Art Gallery,4,"art_gallery, point_of_interest, establishment"
1057,290.0,Finear Art Gallery,4,"art_gallery, point_of_interest, establishment"
1058,290.0,Finear Art Gallery,5,"art_gallery, point_of_interest, establishment"
1059,290.0,Finear Art Gallery,5,"art_gallery, point_of_interest, establishment"
1060,290.0,Finear Art Gallery,5,"art_gallery, point_of_interest, establishment"
1061,290.0,Finear Art Gallery,5,"art_gallery, point_of_interest, establishment"
183,291.0,Kathmandu Art House,5,"art_gallery, point_of_interest, establishment"
1062,291.0,Kathmandu Art House,5,"art_gallery, point_of_interest, establishment"
389,291.0,Kathmandu Art House,5,"art_gallery, point_of_interest, establishment"
1063,291.0,Kathmandu Art House,5,"art_gallery, point_of_interest, establishment"
1064,291.0,Kathmandu Art House,5,"art_gallery, point_of_interest, establishment"
1065,291.0,Kathmandu Art House,5,"art_gallery, point_of_interest, establishment"
1066,291.0,Kathmandu Art House,5,"art_gallery, point_of_interest, establishment"
1067,291.0,Kathmandu Art House,5,"art_gallery, point_of_interest, establishment"
175,292.0,Siddhartha Art Gallery,4,"art_gallery, tourist_attraction, point_of_interest, establishment"
189,292.0,Siddhartha Art Gallery,4,"art_gallery, tourist_attraction, point_of_interest, establishment"
139,292.0,Siddhartha Art Gallery,4,"art_gallery, tourist_attraction, point_of_interest, establishment"
190,292.0,Siddhartha Art Gallery,5,"art_gallery, tourist_attraction, point_of_interest, establishment"
191,292.0,Siddhartha Art Gallery,4,"art_gallery, tourist_attraction, point_of_interest, establishment"
192,292.0,Siddhartha Art Gallery,5,"art_gallery, tourist_attraction, point_of_interest, establishment"
193,292.0,Siddhartha Art Gallery,5,"art_gallery, tourist_attraction, point_of_interest, establishment"
194,292.0,Siddhartha Art Gallery,4,"art_gallery, tourist_attraction, point_of_interest, establishment"
1068,293.0,Universal Art Gallery,5,"art_gallery, point_of_interest, establishment"
1069,293.0,Universal Art Gallery,5,"art_gallery, point_of_interest, establishment"
1070,293.0,Universal Art Gallery,5,"art_gallery, point_of_interest, establishment"
515,293.0,Universal Art Gallery,5,"art_gallery, point_of_interest, establishment"
1071,293.0,Universal Art Gallery,5,"art_gallery, point_of_interest, establishment"
1072,293.0,Universal Art Gallery,5,"art_gallery, point_of_interest, establishment"
1073,293.0,Universal Art Gallery,5,"art_gallery, point_of_interest, establishment"
1074,293.0,Universal Art Gallery,5,"art_gallery, point_of_interest, establishment"
280,294.0,Buddha Nepal Art Gallery,5,"art_gallery, store, point_of_interest, establishment"
1075,294.0,Buddha Nepal Art Gallery,5,"art_gallery, store, point_of_interest, establishment"
1076,294.0,Buddha Nepal Art Gallery,4,"art_gallery, store, point_of_interest, establishment"
1077,294.0,Buddha Nepal Art Gallery,4,"art_gallery, store, point_of_interest, establishment"
1078,294.0,Buddha Nepal Art Gallery,5,"art_gallery, store, point_of_interest, establishment"
1079,294.0,Buddha Nepal Art Gallery,5,"art_gallery, store, point_of_interest, establishment"
1080,294.0,Buddha Nepal Art Gallery,5,"art_gallery, store, point_of_interest, establishment"
1081,294.0,Buddha Nepal Art Gallery,5,"art_gallery, store, point_of_interest, establishment"
1082,295.0,"Takpa Gallery, lazimpat",5,"art_gallery, point_of_interest, establishment"
1083,295.0,"Takpa Gallery, lazimpat",5,"art_gallery, point_of_interest, establishment"
1084,295.0,"Takpa Gallery, lazimpat",5,"art_gallery, point_of_interest, establishment"
1085,295.0,"Takpa Gallery, lazimpat",5,"art_gallery, point_of_interest, establishment"
1086,295.0,"Takpa Gallery, lazimpat",5,"art_gallery, point_of_interest, establishment"
1087,295.0,"Takpa Gallery, lazimpat",5,"art_gallery, point_of_interest, establishment"
183,295.0,"Takpa Gallery, lazimpat",4,"art_gallery, point_of_interest, establishment"
1088,295.0,"Takpa Gallery, lazimpat",5,"art_gallery, point_of_interest, establishment"
153,297.0,Freedom Art Gallery,5,"art_gallery, point_of_interest, establishment"
1089,297.0,Freedom Art Gallery,5,"art_gallery, point_of_interest, establishment"
1090,297.0,Freedom Art Gallery,5,"art_gallery, point_of_interest, establishment"
1091,297.0,Freedom Art Gallery,5,"art_gallery, point_of_interest, establishment"
1092,297.0,Freedom Art Gallery,5,"art_gallery, point_of_interest, establishment"
1093,297.0,Freedom Art Gallery,5,"art_gallery, point_of_interest, establishment"
1094,297.0,Freedom Art Gallery,5,"art_gallery, point_of_interest, establishment"
1095,297.0,Freedom Art Gallery,5,"art_gallery, point_of_interest, establishment"
1096,299.0,Museum Of Nepali Art,4,"museum, point_of_interest, establishment"
1097,299.0,Museum Of Nepali Art,4,"museum, point_of_interest, establishment"
1098,299.0,Museum Of Nepali Art,5,"museum, point_of_interest, establishment"
1099,299.0,Museum Of Nepali Art,4,"museum, point_of_interest, establishment"
1100,299.0,Museum Of Nepali Art,4,"museum, point_of_interest, establishment"
1101,299.0,Museum Of Nepali Art,4,"museum, point_of_interest, establishment"
1102,299.0,Museum Of Nepali Art,4,"museum, point_of_interest, establishment"
1103,299.0,Museum Of Nepali Art,5,"museum, point_of_interest, establishment"
1104,300.0,BK ART Gallery,5,"art_gallery, store, point_of_interest, establishment"
1105,300.0,BK ART Gallery,5,"art_gallery, store, point_of_interest, establishment"
1106,300.0,BK ART Gallery,5,"art_gallery, store, point_of_interest, establishment"
1107,300.0,BK ART Gallery,5,"art_gallery, store, point_of_interest, establishment"
1108,300.0,BK ART Gallery,5,"art_gallery, store, point_of_interest, establishment"
1109,300.0,BK ART Gallery,5,"art_gallery, store, point_of_interest, establishment"
59,300.0,BK ART Gallery,5,"art_gallery, store, point_of_interest, establishment"
1110,300.0,BK ART Gallery,1,"art_gallery, store, point_of_interest, establishment"
1111,301.0,Nupur Art Gallery Center Pvt. Ltd.,5,"shopping_mall, art_gallery, food, point_of_interest, establishment"
1112,301.0,Nupur Art Gallery Center Pvt. Ltd.,5,"shopping_mall, art_gallery, food, point_of_interest, establishment"
1113,301.0,Nupur Art Gallery Center Pvt. Ltd.,5,"shopping_mall, art_gallery, food, point_of_interest, establishment"
